county,year,pctblk1990,pct65p1990,pctunivp1990,pctHSp1990,medhhinc1990,pctbelowPL1990,group,state,avgdmest,surv_shalpost00,surv_deeppost00,msadum,frprof,frac_in_eng_prog,carnegie1_enr,indivhomeinternet00_cty,npatent1980s,msa,highinc,highind,highpop,pop_surv_deeppost00,inc_surv_deeppost00,inc_dum_surv_deeppost00,ind_surv_deeppost00,ind_dum_surv_deeppost00,inc_ind_dum_surv_deeppost00,inc_pop_dum_surv_deeppost00,ind_pop_dum_surv_deeppost00,higheduc,educ_surv_deeppost00,educ_dum_surv_deeppost00,educ_ind_dum_surv_deeppost00,educ_pop_dum_surv_deeppost00,educ_inc_ind_pop_surv_deep00,highinc2000,higheduc2000,highind2000,educ_inc_dum_surv_deeppost00,missing,surv_pcperemp00,allhigh,msa_allhigh,iv_num_arpanet_nodes,iv_num_bitnet,iv_first_price_cap,iv_cost_per_loop_monthly,iv_othcprogrammerswt,pctunempwt,pctunemphighskillwt,iv_bartik,iv_competitiondeep,netmig95,surv_deeppost00_all,highpop2000,allhigh2000,pop_dum_surv_deeppost00,educ_inc_ind_pop_dum_surv_deep00,wagediff,empdiff,estdiff,change_totalpop,change_pctblk,change_pctunivp,change_pctHSp,change_pct65,change_netmig,lnpop,surv_deepwidewt_county,surv_deepalt1wt_county,surv_deepalt2wt_county,surv_deepalt3wt_county,deep_county,surv_deep_county,deeppost00,surv_deep_newweight
6009,2000,.0057503595,.17679229,.14450635,.81680411,27.645,.10092995,189,CA,.33333334,1,0,0,.3900753,0,0,0,.018999999,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.19291708,0,1,0,0,90,17.429554,5.3218541,,,.090797536,0,.57200003,0,0,0,0,0,.14712715,.21667862,.075985909,.23696102,-.0017803442,-.031844266,-.25247896,.0034365356,-.41299999,10.373428,.36755946,.36755946,.36755946,.36755946,0,0,0,0
6011,2000,.0058986177,.12872504,.11077236,.63018292,24.912001,.13251281,190,CA,.40000001,1,0,0,.29501176,0,0,0,.003,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22710234,0,1,0,0,90,17.429554,2.8126388,,,.10736262,0,.155,0,0,0,0,0,.14022923,.10342026,-.059754848,.14443943,-.0013251225,-.039784513,-.20346168,-.019067518,-.183,9.6973858,.523682,.27429169,.27429169,.523682,0,0,0,0
6013,2000,.092788391,.10886216,.31773663,.87015122,45.087002,.073054343,191,CA,.609375,.81701863,.1381993,1,.50208372,0,0,.57268721,2.6170001,7362,1,1,1,111075.2,6230.9917,.1381993,.044677425,.1381993,.1381993,.1381993,.1381993,1,.04391098,.1381993,.1381993,.1381993,514420192,1,1,1,.1381993,0,.50544441,1,1,0,0,90,17.429554,128.31641,,,.12342525,.13755187,3.6110001,.1381993,1,1,.1381993,.1381993,.26780033,.16225243,-.021570206,.16594902,-.00062721223,-.088248998,-.30046147,.003808789,-.79799998,13.597021,.25427637,.24650754,.25307891,.25274858,.125,.14337265,.12912229,.18750982
6015,2000,.036572888,.12936914,.10062137,.715307,22.917,.15679841,192,CA,.33333334,.37712643,0,0,.31320459,0,0,0,.0060000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.095877938,0,1,0,0,90,17.429554,6.9802494,,,.079797521,0,-.43399999,0,0,0,0,0,.20155287,.026909828,-.053417206,.15914367,.0061798654,-.024046831,-.21598664,-.0032194257,.38699999,10.063052,0,0,0,0,0,0,0,0
6017,2000,.0048097149,.11861582,.208414,.86092669,35.057999,.076815382,193,CA,.33333334,.87260121,.2377843,1,.45206648,0,0,.65384614,.13699999,6922,1,0,0,29959.633,8336.2422,.2377843,.056772411,0,0,.2377843,0,1,.049557578,.2377843,0,.2377843,52264244,1,1,0,.2377843,0,.21908373,0,1,0,0,90,17.429554,21.061474,,,.10496419,0,2.4719999,.2377843,0,0,0,0,.35641384,.27623367,-.01139164,.21552862,.0015306966,-.033026308,-.27212197,.0061962381,-1.767,11.743998,.2377843,.2377843,.2377843,.2377843,.22222222,.24493246,.28381422,.40379
6019,2000,.050072659,.10377534,.17038974,.66656232,26.377001,.21437937,194,CA,.43604651,.74753225,.071974143,1,.37749663,.0010092034,0,0,.359,2840,0,1,1,48042.02,1898.462,0,.01926378,.071974143,0,0,.071974143,1,.012263656,.071974143,.071974143,.071974143,57790320,0,1,1,0,1,.2157236,0,0,0,0,90,17.429554,58.410412,.0794183716541087,.0207420848454511,.11863539,.079157434,-3.2809999,.071974143,1,0,.071974143,0,.1896925,.072055817,.011859894,.18034579,.0013529621,-.054423593,-.22026089,-.0049533322,3.845,13.41128,.14299133,.14430335,.14430335,.14430335,.069767445,.077545881,.071583316,.10092492
6021,2000,.005524639,.14041455,.094766058,.67208564,22.830999,.17440619,195,CA,.66666669,.69564575,0,0,.31566447,0,0,0,.0099999998,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.09346626,0,1,0,0,90,17.429554,16.998831,,,.095220581,0,.045000002,0,0,0,0,0,.14899302,-.033376694,-.03848505,.06460657,.0017713197,-.023705721,-.21751395,-.01233834,-.063000001,10.118518,0,0,0,0,0,0,0,0
6023,2000,.0080592353,.12282778,.20057912,.80821389,23.586,.17597683,196,CA,.39393941,.81778795,.056781389,0,.38602823,.0030778551,0,0,.067000002,,0,0,0,6763.6855,1339.2458,0,.011363151,0,0,0,0,1,.011389161,.056781389,0,.056781389,6403482.5,0,1,0,0,1,.21832101,0,1,0,0,90,17.429554,12.771827,,,.10924099,.10130259,.87800002,.056781389,0,0,0,0,.16422319,.035333633,-.022548676,.060269993,-.00032120571,-.048812628,-.24821937,.0028776526,-1.029,11.68787,.083822086,.083822086,.083822086,.083822086,.060606062,.063631795,.025655283,.085897759
6025,2000,.023988362,.10162576,.097713545,.53334212,22.441999,.23758402,197,CA,.44999999,.7374562,0,0,.34507394,0,0,0,.041000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26095784,0,1,0,0,90,17.429554,12.108212,,,.10465928,.050000001,1.38,0,0,0,0,0,.21469355,.0021266937,.02794838,.26424223,.012088936,-.027995452,-.13497838,.00034037232,-1.666,11.601879,0,.056103982,.056103982,.056103982,0,0,0,0
6027,2000,.0043214266,.18549314,.13583139,.82256049,24.386,.11898904,198,CA,.25,.62952948,0,0,.3460722,0,0,0,.013,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18843007,0,1,0,0,90,17.429554,0,,,.093359627,0,-.033,0,0,0,0,0,.14622688,.1274271,-.17872238,-.018550744,-.0033740876,-.022984803,-.28028888,.0077083111,.017999999,9.8136177,0,0,0,0,0,0,0,0
6029,2000,.055441167,.096993983,.13324966,.67925525,28.634001,.16910316,199,CA,.43636364,.78681225,.091056526,1,.34612256,.00010924377,0,.2742857,.60600001,680,1,0,1,49487.129,2607.3125,.091056526,.021349734,0,0,.091056526,0,0,.012133251,0,0,0,44271248,1,0,0,0,0,.27693886,0,0,0,0,90,17.429554,50.910847,.0759581415428769,.0231083630266192,.11580138,.10207868,-3.7449999,.091056526,1,0,.091056526,0,.11471987,.12562561,-.014417648,.19674177,.0032065958,-.042727679,-.22081465,-.0030236542,3.777,13.205743,.15900627,.18919744,.19762719,.18919744,.081818178,.098198213,.093245275,.14227358
6031,2000,.081236631,.077117153,.090523951,.66244161,25.507,.18176316,200,CA,.46666667,1,0,0,.34061402,0,0,0,.012,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.39245138,0,1,0,0,90,17.429554,56.381306,,,.089942373,.13998994,.428,0,0,0,0,0,.14452982,.10840034,.047364712,.24362634,1.8626451e-07,-.017053738,-.1747663,-.0022760779,-.46799999,11.527509,.071638227,.15042946,.15042946,.15042946,0,0,0,0
6033,2000,.018427446,.22658056,.10792921,.71477854,21.794001,.15289463,201,CA,.33333334,.39787936,0,0,.33780423,0,0,0,.046,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17890505,0,1,0,0,90,17.429554,6.8504558,,,.092186071,.26033172,.126,0,0,0,0,0,.1723218,.11891842,.22821617,.14119242,.0022554677,-.028521292,-.20638365,-.032236636,.18700001,10.832319,0,0,0,0,0,0,0,0
6035,2000,.062287122,.10370316,.11690157,.7301091,26.764,.13322996,202,CA,.33333334,.44380099,.2267949,0,.3565594,0,0,0,.0040000002,,0,0,0,6259.0854,6069.9385,0,.043785375,0,0,0,0,0,.026512679,0,0,0,3780750.5,0,0,0,0,1,.084362686,0,1,0,0,90,17.429554,6.9802494,,,.081632376,0,.109,.2267949,0,0,0,0,.14851046,-.074507713,-.018405437,.20354556,.024977863,-.038322143,-.14492273,-.013452485,-.206,10.225498,.2267949,.2267949,.2267949,.2267949,.33333334,.3666164,.24001288,.36237976
6037,2000,.11203381,.097097039,.22456644,.70455146,34.965,.15068455,203,CA,.42195123,.8865366,.13232461,1,.40372211,.0017184878,.0092127901,.35147393,20.417,4472,1,1,1,1172814.6,4626.73,.13232461,.043070607,.13232461,.13232461,.13232461,.13232461,1,.029715667,.13232461,.13232461,.13232461,2997424128,1,1,1,.13232461,0,.44443297,1,1,5,10,90,17.429554,83.811531,,,.13000469,.14016005,-138.933,.13232461,1,1,.13232461,.13232461,.20702744,.087879181,.076153755,.071421497,-.015713349,-.060900182,-.24430108,.00028052926,141.38699,15.997415,.21796145,.21404533,.22120622,.23000206,.11747967,.13235159,.11502125,.14838706
6039,2000,.028311953,.12232944,.11753426,.63798076,27.370001,.17465237,204,CA,.375,.72477078,.069947578,1,.31859791,0,0,0,.1,2840,0,1,0,6161.6821,1914.4652,0,.024257187,.069947578,0,0,0,0,.008221237,0,0,0,6873949.5,0,0,1,0,1,.17356819,0,0,0,0,90,17.429554,14.486917,.0794183716541087,.0207420848454511,.11969008,.14526136,.25099999,.069947578,0,0,0,0,.21004057,.1571207,.032802105,.33471113,.010783482,-.040003642,-.21563655,-.015026152,-.12,11.386114,.10706021,.13691425,.13691425,.13691425,.083333336,.097624399,.032234527,.070533253
6041,2000,.03551561,.12242281,.44183993,.9239037,48.543999,.052113056,205,CA,.47169811,.86193597,.15877178,1,.59861082,.00001269159,0,.5,.64899999,7362,1,1,1,36532.754,7707.4175,.15877178,.051812105,.15877178,.15877178,.15877178,.15877178,1,.070151716,.15877178,.15877178,.15877178,255705952,1,1,1,.15877178,0,.52503467,1,1,0,0,90,17.429554,108.82919,,,.1259432,.12156292,-1.5880001,.15877178,1,1,.15877178,.15877178,.32616377,.11748791,-.037104607,.072061077,-.0065292828,-.10342699,-.32205808,.012872323,1.656,12.346251,.24891409,.23066492,.23066492,.24662696,.16981132,.18767639,.20160702,.37416491
6043,2000,.0085302759,.17536008,.16958717,.78447676,25.271999,.12658948,206,CA,0,1,.25467587,0,.35474902,0,0,0,.013,,0,0,0,3642.3743,6436.1685,0,.039419811,0,0,0,0,1,.043189757,.25467587,0,0,2416261.5,0,1,0,0,1,.17356493,0,1,0,0,90,17.429554,0,,,.10324693,0,.1,.25467587,0,0,0,0,.24256182,-.10664082,-.17693043,.18043192,-.0025174329,-.034830734,-.2166059,-.0051907897,-.072999999,9.5681543,.25467587,.25467587,.25467587,.25467587,.25,.27496231,.36393008,.45164847
6045,2000,.0063102869,.1356774,.17862058,.78916883,26.443001,.14165512,207,CA,.34999999,.99756873,.14138611,0,.3660661,0,0,0,.082999997,,0,0,0,11359.667,3738.6729,0,.026975637,0,0,0,0,1,.025254468,.14138611,0,0,10237002,0,1,0,0,1,.36339924,0,1,0,0,90,17.429554,57.484024,,,.10423059,0,.37,.14138611,0,0,0,0,.21010113,.1097393,-.068207741,.071094088,.00057547214,-.045055836,-.25537425,-.00016473234,-.28400001,11.294086,.20173053,.14138611,.14138611,.20173053,.1,.11714928,.094536699,.16410829
6047,2000,.04777386,.092307866,.12065321,.63404673,25.548,.19898032,208,CA,.48780489,.73780072,.068856314,1,.31785291,0,0,.28971961,.066,4940,0,0,1,12284.173,1759.1411,0,.014441084,0,0,0,0,0,.0083077354,0,0,0,7941412,0,0,0,0,0,.24810821,0,0,0,0,90,17.429554,15.079498,.093119556126716,.0200752823086575,.1121906,.054710642,-6.098,.068856314,1,0,.068856314,0,.20763922,.10370064,-.041604996,.16569711,-.010548256,-.047785401,-.21321476,.0018437505,6.4970002,12.091801,.16148356,.090375938,.11189556,.11844431,.073170729,.078041427,.11720383,.21386078
6049,2000,.0080595165,.16924985,.11176653,.72260165,22.028999,.15039863,209,CA,0,.33261588,0,0,.35185695,0,0,0,.001,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,.054351956,0,1,0,0,90,17.429554,.83153969,,,.090797536,0,-.132,0,0,0,0,0,.1600852,.086287975,-.033616543,-.023946352,-.0031912765,-.030160978,-.21386915,.0034668446,.115,9.1776104,0,0,0,0,0,0,0,0
6051,2000,.0043190038,.061872236,.21950106,.87906903,31.924,.098693609,210,CA,.66666669,1,0,0,.38976654,0,0,0,.0020000001,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,.080869675,0,1,0,0,90,17.429554,13.571117,,,.099852026,.3666164,-.16599999,0,0,0,0,0,.17348337,.1330719,-.063715935,.25540185,-.0015181012,-.019245654,-.2702415,.011340246,.184,9.2059307,0,0,0,0,0,0,0,0
6053,2000,.064243942,.097556658,.21648614,.7322731,33.52,.11614505,211,CA,.4642857,.79088438,.079954535,1,.36335197,0,0,.28448275,.86500001,7120,1,0,1,28436.629,2680.0759,.079954535,.019146968,0,0,.079954535,0,1,.017309049,.079954535,0,.079954535,49416176,1,1,0,.079954535,0,.33359903,0,0,1,1,90,17.429554,67.056389,.0662428779959505,.0166282515640435,.11687096,.10708222,-4.513,.079954535,1,0,.079954535,0,.20749664,.15423298,.0017595291,.12188465,-.026913382,-.065516248,-.27318054,.0024552867,4.7950001,12.781731,.22612013,.20076111,.20076111,.22612013,.071428575,.084195174,.041617654,.058787409
6055,2000,.01086986,.16556674,.22423497,.81162018,36.772999,.068725877,212,CA,.41935483,.86595911,.093837894,1,.41676211,0,0,0,.132,7362,1,0,0,10393.954,3450.7009,.093837894,.016542297,0,0,.093837894,0,1,.021041738,.093837894,0,.093837894,15108828,1,1,0,.093837894,1,.47450218,0,1,0,0,90,17.429554,58.217617,,,.1131568,.032258064,.141,.093837894,0,0,0,0,.29461718,.27445412,-.0092363358,.1151182,.0022055591,-.050023049,-.28085977,-.012636647,.090999998,11.615166,.19852273,.19450065,.19450065,.19450065,.096774191,.10783824,.092030361,.15177794
6057,2000,.0022927015,.18151827,.22189365,.86457068,32.200001,.077152565,213,CA,.375,.86471832,.1685525,0,.4368397,0,0,0,.16500001,,1,0,0,13233.057,5427.3906,.1685525,.034128204,0,0,0,0,1,.03740073,.1685525,0,0,19144284,1,1,0,.1685525,1,.38400111,0,1,0,0,90,17.429554,36.50824,,,.10592047,.081519678,1.401,.1685525,0,0,0,0,.28705692,.17007923,.031652451,.1589212,-.00015216507,-.050274462,-.27068126,-.0064506382,-.90200001,11.270981,.1685525,.1685525,.1685525,.1685525,.125,.13124058,.27625445,.16309424
6059,2000,.017705875,.091726974,.27951151,.81640565,45.922001,.084753521,214,CA,.48464164,.88304442,.14148319,1,.47738039,.00095455511,.0065361327,.46308726,7.9949999,4472,1,1,1,341053.16,6497.1909,.14148319,.051994819,.14148319,.14148319,.14148319,.14148319,1,.039546181,.14148319,.14148319,.14148319,1608784256,1,1,1,.14148319,0,.51003933,1,1,0,1,90,17.429554,86.275925,,,.12721241,.13566163,-2.9560001,.14148319,1,1,.14148319,.14148319,.25131416,.18340969,-.001414299,.16615862,-.0021572076,-.07593663,-.29137194,.0062268898,6.2509999,14.695368,.22703765,.22940299,.23445645,.23812965,.12741752,.14360614,.1276217,.17141758
6061,2000,.0059781475,.1193604,.22718515,.85317922,37.601002,.071150914,215,CA,.53333336,.72671479,.088931166,1,.49407065,0,0,.64406782,.17200001,6922,1,1,1,15366.949,3343.9009,.088931166,.024143888,.088931166,.088931166,.088931166,.088931166,1,.02020384,.088931166,.088931166,.088931166,35638568,1,1,1,.088931166,0,.32519284,1,1,0,0,90,17.429554,91.285393,,,.11423478,.076435365,6.4050002,.088931166,1,1,.088931166,.088931166,.29130602,.38801765,.070999146,.36292461,.0018318677,-.028229326,-.25876373,.011787474,-3.7869999,12.059867,.21826524,.21826524,.21826524,.23315524,.083333336,.099542417,.080254123,.11888982
6063,2000,.0077004912,.16996808,.15236568,.83203322,24.299,.11910988,216,CA,.2,.58716446,0,0,.37629107,0,0,0,.0080000004,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15477711,0,1,0,0,90,17.429554,3.2419682,,,.1021342,0,-.0020000001,0,0,0,0,0,.18790483,.087659836,-.042613029,.053509794,-.00059330743,-.036136732,-.24770099,.0088160187,-.032000002,9.8903513,0,0,0,0,0,0,0,0
6065,2000,.054332104,.1321525,.14617112,.74337709,33.081001,.11511514,217,CA,.49652779,.82618517,.077799894,1,.36888081,.00070034066,.00668464,0,.80599999,4472,1,0,1,91058.008,2573.6982,.077799894,.01634074,0,0,.077799894,0,0,.011372098,0,0,0,92480688,1,0,0,0,1,.2515552,0,1,0,1,90,17.429554,43.33387,,,.11348304,.10662602,15.734,.077799894,1,0,.077799894,0,.21746683,.29298782,.031755447,.27791768,.0075540133,-.036345698,-.24845088,-.0060785711,-4.6399999,13.972867,.15521623,.13810183,.15391709,.14830102,.072916664,.079458892,.062852882,.096147642
6067,2000,.093283929,.10589319,.23035856,.82548231,32.297001,.124675,218,CA,.48160535,.78189975,.1169764,1,.4397234,.0014613881,0,.48358208,1.069,6922,1,1,1,121798.05,3777.9866,.1169764,.039843552,.1169764,.1169764,.1169764,.1169764,1,.026946513,.1169764,.1169764,.1169764,308650272,1,1,1,.1169764,0,.37495843,1,1,1,0,90,17.429554,147.36914,,,.12327489,.12407865,-1.6210001,.1169764,1,1,.1169764,.1169764,.25889587,.18564415,-.019913673,.16132264,.0044080168,-.067566022,-.2790904,.0048572123,6.1849999,13.855903,.20144634,.19544378,.19958974,.19980918,.10033445,.11730611,.094405182,.139286
6069,2000,.0055590374,.098781914,.14583816,.69356406,36.473,.095376201,219,CA,.2857143,1,.22207069,0,.37987575,0,0,0,.037999999,,1,0,0,8149.3281,8099.5845,.22207069,.046058301,0,0,0,0,0,.032386381,0,0,0,8990444,1,0,0,0,1,.4080455,0,1,0,0,90,17.429554,1.4789613,,,.11650691,.17759089,.96799999,.22207069,0,0,0,0,.34074497,.1823864,.061346531,.37200227,.0053362548,-.032399081,-.19670048,-.01956562,-.52399999,10.51045,.22207069,.22207069,.22207069,.22207069,.28571001,.25712129,.1964871,.41154349
6071,2000,.081031881,.088058211,.14921291,.75402099,33.443001,.12684494,220,CA,.46103895,.82106328,.081037737,1,.36470166,.00012225185,.0020617775,0,1.145,4472,1,0,1,114942.3,2710.145,.081037737,.020217001,0,0,.081037737,0,0,.012091877,0,0,0,143093856,1,0,0,0,1,.25332102,0,1,0,1,90,17.429554,89.275101,,,.11904318,.10571842,-3.934,.081037737,1,0,.081037737,0,.15108061,.21871662,.032737732,.18664695,.007815659,-.044210754,-.26470321,-.0029733256,8.8529997,14.165026,.13642237,.13673897,.14339726,.1399098,.074675322,.082977787,.067182265,.10339022
6073,2000,.063773014,.10934278,.25421062,.82336527,35.021999,.11335182,221,CA,.46341464,.86165059,.13832495,1,.45519948,.0017385344,.020785771,.47323942,5.3200002,7320,1,1,1,345537.94,4844.4165,.13832495,.046420977,.13832495,.13832495,.13832495,.13832495,1,.035163671,.13832495,.13832495,.13832495,1032390784,1,1,1,.13832495,0,.47677058,1,1,3,4,90,17.429554,96.677612,.0590309579591436,.0311006866780968,.12369832,.12185965,-13.386,.13832495,1,1,.13832495,.13832495,.32357979,.21888733,.0077447891,.11905079,-.0074900016,-.058915883,-.27704465,.0021428764,18.952,14.731008,.23354897,.23269357,.24249229,.25016147,.12330623,.1404582,.11846823,.15792318
6075,2000,.10917607,.14556073,.35294527,.78576946,33.414001,.1266122,222,CA,.51219511,.97092026,.14358127,1,.52699363,.001037873,.01541523,.46354166,1.209,7362,1,1,1,103946.95,4797.6245,.14358127,.054957684,.14358127,.14358127,.14358127,.14358127,1,.050676331,.14358127,.14358127,.14358127,469221856,1,1,1,.14358127,0,.82262617,1,1,0,1,90,17.429554,115.72412,,,.13607952,.14371343,.602,.14358127,1,1,.14358127,.14358127,.40902376,.16834831,.055699348,.070361897,-.033139646,-.051607192,-.24183798,-.0078583211,-.17900001,13.49249,.24351771,.26384032,.26770642,.26976854,.13109756,.14768299,.11161856,.14225227
6077,2000,.05637208,.1113335,.1324441,.68930674,30.635,.15729445,223,CA,.45751634,.81715798,.11501344,1,.35050228,.00056941807,.010160383,.442029,.16500001,8120,1,0,1,55278.68,3523.4368,.11501344,.028225951,0,0,.11501344,0,0,.015232852,0,0,0,55043768,1,0,0,0,0,.22641562,0,0,0,0,90,17.429554,83.962608,.078891218663338,.0326176486738784,.11970705,.14388546,1.79,.11501344,1,0,.11501344,0,.18533325,.16313839,-.024298668,.15924765,.0089741386,-.036631025,-.219574,-.0057937428,1.421,13.082849,.16487439,.18072873,.18072873,.18072873,.11111111,.12368636,.080775373,.13294774
6079,2000,.026372017,.14157633,.23075865,.83833939,31.164,.12975657,224,CA,.48837209,.68541014,.11286348,1,.4176203,.018383075,0,.52777779,.222,7460,1,0,1,24509.66,3517.2776,.11286348,.023177613,0,0,.11286348,0,1,.026044225,.11286348,0,.11286348,36196260,1,1,0,.11286348,0,.29885527,0,0,0,1,90,17.429554,65.154205,,,.11541061,.097667404,1.569,.11286348,1,0,.11286348,0,.23171425,.20099163,.04181385,.12745239,-.0079028197,-.052630082,-.26744962,.0030598491,-.56099999,12.288399,.18146084,.20359389,.20359389,.22572696,.11627907,.13042983,.047414765,.10081324
6081,2000,.054313041,.12314527,.31581962,.84778649,46.437,.063223101,225,CA,.47136563,.93472093,.19900519,1,.50152087,0,0,.50359714,2.8829999,7362,1,1,1,129278.34,9241.2041,.19900519,.073428303,.19900519,.19900519,.19900519,.19900519,1,.062849745,.19900519,.19900519,.19900519,699565120,1,1,1,.19900519,0,.61567366,1,1,0,0,90,17.429554,87.775475,,,.13215892,.1669234,-.17,.19900519,1,1,.19900519,.19900519,.61764002,.25303173,-.0081310272,.084866166,-.019815948,-.058765233,-.28587973,.0016353726,.15800001,13.384148,.33499017,.32086959,.33013642,.33669546,.17180617,.19865312,.14988205,.20553887
6083,2000,.02814333,.12341454,.2683326,.80637378,35.676998,.12761155,226,CA,.34831461,.72306633,.089473911,1,.42260233,.0037409621,.04862994,.36448598,1.073,7480,1,1,1,33070.273,3192.1606,.089473911,.025032891,.089473911,.089473911,.089473911,.089473911,1,.024008768,.089473911,.089473911,.089473911,88575608,1,1,1,.089473911,0,.38260213,1,1,2,1,90,17.429554,62.762604,.0441229085551931,.0235732009925558,.12297357,.14296983,-3.421,.089473911,1,1,.089473911,.089473911,.23309374,.12040043,-.025337219,.077387728,-.005463805,-.0734393,-.28150469,.0031671003,3.1919999,12.820198,.1302613,.15114911,.15114911,.15114911,.10112359,.1111285,.073762789,.12985998
6085,2000,.037534632,.087019235,.32809994,.82624781,48.115002,.075072095,227,CA,.51410657,.91031986,.20690897,1,.53863674,.0049943724,.010047215,.5272727,7.1750002,7362,1,1,1,309862.13,9955.4248,.20690897,.081534147,.20690897,.20690897,.20690897,.20690897,1,.067886822,.20690897,.20690897,.20690897,1927592960,1,1,1,.20690897,0,.67832398,1,1,4,7,90,17.429554,132.39371,,,.13142455,.17540969,-.51999998,.20690897,1,1,.20690897,.20690897,.59724283,.23727131,.037527084,.11648283,-.010744901,-.058225602,-.27021825,.007634528,-.071000002,14.219359,.31467623,.29322547,.30208492,.31258214,.18338558,.21196912,.16958304,.24782695
6087,2000,.011456728,.11259108,.29932889,.8245123,37.112,.10689632,228,CA,.42372882,.74286073,.15199369,1,.46829495,.0010855263,.043741778,0,.55299997,7362,1,1,1,34918.117,5640.79,.15199369,.040131636,.15199369,.15199369,.15199369,.15199369,1,.045496102,.15199369,.15199369,.15199369,102417720,1,1,1,.15199369,1,.45375448,1,1,0,1,90,17.429554,29.789263,,,.11657856,.09991622,-1.115,.15199369,1,1,.15199369,.15199369,.39029694,.054391861,-.049164772,.10669943,-.00069390144,-.072820142,-.27303982,-.013577774,.91900003,12.344677,.20833725,.24713349,.24713349,.24713349,.15254237,.17352614,.080327518,.13478442
6089,2000,.007351941,.14084986,.13713448,.78449994,25.580999,.13739897,229,CA,.60526317,.53407264,0,1,.39313057,.00006700943,0,0,.13,6690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16613308,0,0,0,0,90,17.429554,65.593094,.0894300926838888,.0117626091605774,.10386003,.059029903,.384,0,0,0,0,0,.13440084,.10785675,-.019599915,.10464206,-.0033398373,-.028527923,-.2397595,.010850534,.075000003,11.898433,.026541809,.026541809,.026541809,.026541809,0,0,0,0
6091,2000,.0018083183,.17450272,.17398869,.82775122,23.657,.092157461,230,,,,,0,.36435643,0,0,0,.001,,,,0,,,,,,,,,,,,,,,0,1,0,,1,,,,,,,,,,,,,0,0,0,0,,,.12900639,.024222851,.024292946,.068992868,.00072332728,-.060150564,-.26247704,-.0015069395,0,8.1071177,,,,,,,,
6093,2000,.015873745,.16498587,.14174342,.7736038,21.921,.13993309,231,CA,.42857143,.53643119,0,0,.38247728,0,0,0,.027000001,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18880391,0,1,0,0,90,17.429554,220.42552,,,.10959328,0,.30199999,0,0,0,0,0,.15283918,.041708946,-.041863441,.017533923,-.0032780925,-.025225475,-.22356206,.017380223,-.373,10.681229,0,0,0,0,0,0,0,0
6095,2000,.13465385,.081848651,.18856694,.83212364,39.112999,.07502871,232,CA,.59420288,.65307224,.077476323,1,.38605204,.00030789812,0,0,.17200001,7362,1,0,1,26374.566,3030.3313,.077476323,.015592044,0,0,.077476323,0,1,.014609473,.077476323,0,.077476323,39147684,1,1,0,.077476323,1,.22058266,0,1,0,0,90,17.429554,58.772198,,,.11304467,.11675485,-4.7160001,.077476323,1,0,.077476323,0,.23615885,.20647717,-.0038805008,.14754251,.0098605454,-.046444282,-.27549565,.012871303,6.3520002,12.737938,.12961349,.11562906,.13029917,.14076938,.086956523,.10018547,.053291656,.096045159
6097,2000,.014288217,.13429172,.24618955,.84721315,36.299,.07627555,233,CA,.43269232,.70820737,.029185707,1,.42205325,.00017981589,0,.51401871,.40000001,7362,1,1,1,11330.533,1059.412,.029185707,.0092843622,.029185707,.029185707,.029185707,.029185707,1,.0071852161,.029185707,.029185707,.029185707,32210428,1,1,1,.029185707,0,.36764389,1,1,0,0,90,17.429554,43.309479,,,.11753435,.063916348,2.638,.029185707,1,1,.029185707,.029185707,.3426137,.23324585,-.019590378,.16663155,-.00014560483,-.058480233,-.28870213,-.0088746995,-1.405,12.869332,.12305044,.13052993,.14138304,.14138304,.028846154,.032144092,.020055603,.030874513
