county,year,weekwage,pctblk1990,pct65p1990,pctunivp1990,pctHSp1990,medhhinc1990,pctbelowPL1990,lnemp,lnest,lnweekwage,group,adv_int,frprof,frac_in_eng_prog,carnegie1_enr,indivhomeinternet00_cty,npatent1980s,netmig,highinc,highind,highpop,surv_deeppost95,higheduc,missing,surv_deeppost_91,surv_deeppost_92,surv_deeppost_93,surv_deeppost_94,surv_deeppost_95,surv_deeppost_96,surv_deeppost_97,surv_deeppost_98,surv_deeppost_99,surv_deeppost_00,surv_deeppost_01,educ_inc_ind_pop_dum_surv_deep91,educ_inc_ind_pop_dum_surv_deep92,educ_inc_ind_pop_dum_surv_deep93,educ_inc_ind_pop_dum_surv_deep94,educ_inc_ind_pop_dum_surv_deep95,educ_inc_ind_pop_dum_surv_deep96,educ_inc_ind_pop_dum_surv_deep97,educ_inc_ind_pop_dum_surv_deep98,educ_inc_ind_pop_dum_surv_deep99,educ_inc_ind_pop_dum_surv_deep01,allhigh,wagegrowth,iv_num_arpanet_nodes,iv_num_bitnet,iv_first_price_cap,iv_cost_per_loop_monthly,iv_bartik,iv_competitiondeep,netmig95,educ_inc_ind_pop_dum_surv_deep00,lnpop,iv_prog_in_oth,change_totalpop,change_pctblk,change_pctunivp,change_pctHSp,change_pct65,change_netmig,state,avgdmest,basic_int,msadum,msa,pop_surv_deeppost00,inc_surv_deeppost00,inc_dum_surv_deeppost00,ind_surv_deeppost00,ind_dum_surv_deeppost00,inc_ind_dum_surv_deeppost00,inc_pop_dum_surv_deeppost00,ind_pop_dum_surv_deeppost00,educ_surv_deeppost00,educ_dum_surv_deeppost00,educ_ind_dum_surv_deeppost00,educ_pop_dum_surv_deeppost00,educ_inc_ind_pop_surv_deep00,highinc2000,higheduc2000,highind2000,educ_inc_dum_surv_deeppost00,pc_per_emp,msa_allhigh,pctunempwt,pctunemphighskillwt,surv_deeppost00_all,highpop2000,allhigh2000,pop_dum_surv_deeppost00,wagediff,empdiff,estdiff,surv_deepwidewt_county,surv_deepalt1wt_county,surv_deepalt2wt_county,surv_deepalt3wt_county,deep_county,surv_deep_county,deeppost00,surv_deep_newweight
8035,2000,634,.0067394148,.041794308,.40756127,.94996601,51718,.031538129,10.817656,8.5514011,6.4520488,261,.10890087,.65876055,0,0,0,90,3837,1,0,0,.10890087,1,1,0,0,0,0,0,0,0,0,0,.10890087,0,0,0,0,0,0,0,0,0,0,0,0,.38427949,0,0,99,23.26251,.099980019,.16214821,9879,0,11.008595,160.34128,1.0683135,.0037518064,-.063513637,-.30667728,-.0012460798,3837,CO,.52173913,.70065886,1,2082,6576.6328,5632.1353,.10890087,.02315758,0,0,0,0,.044383779,.10890087,0,0,29478136,1,1,0,.10890087,.39332667,1,,,.10890087,0,0,0,.32517958,.82890797,.72455883,.10890087,.15538041,.15538041,.15538041,.086956523,.10186893,.077248171,.42109922
8037,2000,581,.0020977745,.032013863,.33095205,.90154195,36931,.075425789,10.157975,7.9483852,6.3647509,262,.14116992,.41443506,0,0,0,19,137,1,0,0,.14116992,1,1,0,0,0,0,0,0,0,0,0,.14116992,0,0,0,0,0,0,0,0,0,0,0,0,.32648402,0,0,99,23.26251,.099291123,.084603786,1139,0,9.9955196,19.100275,.64175308,-.00087354926,-.036202878,-.30273253,-.0041447356,-622,CO,.30769232,.75468731,0,,3095.574,5213.5464,.14116992,.014487955,0,0,0,0,.046720475,.14116992,0,0,3882954,1,1,0,.14116992,.47493574,1,,,.14116992,0,0,0,.28253174,.29932785,.40989017,.14116992,.14116992,.14116992,.14116992,.15384616,.17254895,.04466537,.15267177
8041,2000,635,.072020128,.079780564,.25912431,.88656807,29604,.10378297,12.2082,9.5433064,6.4536252,264,.15346928,.44760385,.0018610574,0,.48395723,544,1119,1,1,1,.15346928,1,0,0,0,0,0,0,0,0,0,0,.15346928,0,0,0,0,0,0,0,0,0,0,0,1,.3568376,0,0,99,23.26251,.12216234,.13139606,6379,.15346928,12.891726,159.47754,.26393399,-.010232147,-.049117833,-.28316009,.0064556524,-10464,CO,.56097561,.78596961,1,1720,60929.453,4543.3047,.15346928,.051235829,.15346928,.15346928,.15346928,.15346928,.039767619,.15346928,.15346928,.15346928,156040784,1,1,1,.15346928,.38378605,1,.0675248870587295,.0332161361954108,.15346928,1,1,.15346928,.30515671,.23233986,.22205067,.21262531,.20349935,.20349935,.22367425,.14634146,.16938978,.1576658,.24105132
8043,2000,408,.026275834,.18783504,.11810115,.75443655,19988,.16116765,9.0620728,6.7178049,6.0112672,265,.48357862,.34627873,0,0,0,7,123,0,0,0,.48357862,0,1,0,0,0,0,0,0,0,0,0,.48357862,0,0,0,0,0,0,0,0,0,0,0,0,.2631579,0,0,99,23.26251,.11457459,0,2230,0,10.381987,9.8942165,.35755765,.027792862,-.022571698,-.18430841,-.042748898,-436,CO,.40000001,1,0,,15606.533,9665.7695,0,.11423577,0,0,0,0,.057111192,0,0,0,8702919,0,0,0,0,.50696731,1,,,.48357862,0,0,0,.23361492,.23930836,.224051,.48357862,.48357862,.48357862,.48357862,.2,.24862726,.72365361,.25866443
8045,2000,560,.0027357042,.099419497,.21764767,.85822374,29176,.093217723,9.6844606,7.5595593,6.3279366,266,.10404906,.36429539,0,0,0,18,310,1,0,0,.10404906,1,1,0,0,0,0,0,0,0,0,0,.10404906,0,0,0,0,0,0,0,0,0,0,0,0,.34615386,0,0,99,23.26251,.10738466,0,1057,0,10.308085,6.5083661,.37909797,-.00068048737,-.058042541,-.28657556,-.012095615,-1121,CO,.2857143,.71982574,0,,3118.7666,3035.7356,.10404906,.019407613,0,0,0,0,.022646036,.10404906,0,0,3693997.5,1,1,0,.10404906,.19658688,1,,,.10404906,0,0,0,.29725122,.2694664,.28716087,.10404906,.10404906,.10404906,.10404906,.14285715,.15712132,.10660765,.13906115
8047,2000,541,.0045602606,.071661241,.29863015,.94063926,31898,.10555738,8.5471401,4.7273879,6.2934194,267,0,.42313942,0,0,0,2,32,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3627204,0,0,99,23.26251,.090953305,0,160,0,8.0294333,0,.43793964,.0070016482,-.084091842,-.29309505,-.0058634728,-92,CO,.25,.089863181,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.019806921,1,,,0,0,0,0,.30948305,.08081913,.063948631,0,0,0,0,0,0,0,0
8049,2000,401,.0020085364,.076700978,.30505586,.88297671,29991,.092955612,8.6105013,6.5750756,5.9939613,268,0,.39321807,0,0,0,15,38,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3147541,0,0,99,23.26251,.10377766,0,368,0,8.9829378,11.610672,.44589537,-.00088331534,-.070204973,-.25559729,.00190375,-330,CO,.2,.34982684,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.1365246,1,,,0,0,0,0,.27364969,.19445515,.25971746,.086841032,.086841032,.086841032,.086841032,0,0,0,0
8051,2000,403,.0061325803,.063954055,.36987257,.90731364,23013,.16173293,8.7340775,6.6957989,5.9989367,269,0,.40905198,.0037022133,0,0,6,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28343949,0,0,99,23.26251,.098717786,0,169,0,9.2372742,10.459914,.30639043,-.00068689371,-.071762383,-.26380742,.0032571778,-272,CO,.33333334,.46293575,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.11038712,1,,,0,0,0,0,.24954367,.14047909,.18852139,0,0,0,0,0,0,0,0
8055,2000,371,.0044932603,.21001831,.12670898,.65136719,14730,.25706023,7.3581939,5.3752785,5.9162021,271,0,.37491313,0,0,0,0,-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.32028469,0,0,99,23.26251,.090791278,.54992461,199,0,8.7010136,0,.26878268,.021454336,-.016110465,-.11767775,-.038687855,-98,CO,.5,.76935828,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1530146,1,,,0,0,0,0,.27784729,.34878492,.27541208,0,0,0,0,0,0,0,0
8059,2000,689,.0073694773,.080728963,.30850959,.90155655,39084,.057763793,12.092674,9.7186031,6.5352411,273,.077862374,.50328219,.0049660346,.0075898259,.57105261,1173,154,1,1,1,.077862374,1,0,0,0,0,0,0,0,0,0,0,.077862374,0,0,0,0,0,0,0,0,0,0,0,1,.26190478,0,1,99,23.26251,.11725733,.12197193,4092,.077862374,12.990955,106.94202,.18410665,.00041527441,-.066959411,-.2946884,.015313961,-4600,CO,.68032789,.60576302,1,2082,34137.199,3043.1731,.077862374,.020594556,.077862374,.077862374,.077862374,.077862374,.024021288,.077862374,.077862374,.077862374,108873040,1,1,1,.077862374,.23414665,1,,,.077862374,1,1,.077862374,.23262215,.13276386,.22556782,.13493936,.13493936,.13493936,.14355238,.081967212,.092115104,.075660326,.10577887
8063,2000,399,.0012605042,.16176471,.15748541,.73406786,23125,.15217084,7.6857033,5.6419072,5.9889612,275,0,.39809003,0,0,0,3,-41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,0,99,23.26251,.090791278,0,-2,0,8.8734684,0,.11510282,.017089264,-.053375117,-.21312982,-.013218954,0,CO,0,.81549591,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20758079,1,,,0,0,0,0,.23638868,.16601086,.081225395,0,0,0,0,0,0,0,0
8065,2000,401,.0021641417,.081238553,.16254702,.81998926,24708,.12328538,7.1212525,5.3423343,5.9939613,276,0,.31578946,0,0,0,3,-6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.075067021,0,0,99,23.26251,.090791278,0,85,0,8.7006807,0,.26273555,-.0021641417,-.029973447,-.27988541,-.018130511,57,CO,0,.85985363,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,.16223653,1,,,0,0,0,0,.072382927,-.089565754,.064219475,0,0,0,0,0,0,0,0
8067,2000,468,.0021992319,.099739812,.28033817,.85622227,25759,.15689091,9.7845917,7.5725031,6.1484685,277,.2100717,.45524141,.00086379232,0,0,28,227,0,0,0,.2100717,1,1,0,0,0,0,0,0,0,0,0,.2100717,0,0,0,0,0,0,0,0,0,0,0,0,.24137931,0,0,99,23.26251,.11378874,.0916541,1219,0,10.382327,33.318287,.30827609,.00048618717,-.038016453,-.24717748,-.0063873604,-559,CO,.41666666,1,0,,6781.9546,5411.2368,0,.043946669,0,0,0,0,.058891114,.2100717,0,0,10245297,0,1,0,0,.394317,1,,,.2100717,0,0,0,.21622324,.1487875,.20164299,.30557191,.4301343,.4301343,.4301343,.16666667,.1833082,.17407446,.17947385
8069,2000,613,.0059848712,.095935233,.32409185,.88931543,29686,.11970512,11.499303,9.0046682,6.418365,278,.13491452,.46817821,.015313452,.11408284,.63768119,515,1123,1,1,1,.13491452,1,0,0,0,0,0,0,0,0,0,0,.13491452,0,0,0,0,0,0,0,0,0,0,0,1,.32971799,0,1,99,23.26251,.11809847,.13369454,3236,.13491452,12.134233,66.42968,.30094156,.000917878,-.0618321,-.27674961,-.00037828088,-2297,CO,.46913579,.74476695,1,2670,25112.449,4005.0723,.13491452,.038487006,.13491452,.13491452,.13491452,.13491452,.043724697,.13491452,.13491452,.13491452,68923016,1,1,1,.13491452,.40214157,1,.0513533628422578,.0295091839807287,.13491452,1,1,.13491452,.28496695,.24483776,.23905373,.20430236,.20313916,.21595198,.20313916,.12345679,.14297566,.10639063,.16403709
8071,2000,375,.0024700328,.1981838,.12763609,.67814952,16286,.26202247,8.0995541,5.9506426,5.9269261,279,0,.35284606,0,0,0,5,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.080691643,0,0,99,23.26251,.07705649,0,327,0,9.5298843,26.939682,.099626713,-.00036573876,-.021272108,-.17438722,-.0097837299,71,CO,.66666669,.39875844,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.052434608,1,,,0,0,0,0,.077601433,.1754818,.1606822,0,0,0,0,0,0,0,0
8073,2000,376,.00088319718,.19474497,.12890625,.74479169,20595,.17854719,7.0449052,4.7957907,5.9295893,280,0,.38368335,0,0,0,0,-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26599327,0,0,99,23.26251,.090791278,0,22,0,8.4182568,0,.29565418,.049880728,-.035735436,-.16940349,-.054117411,-542,CO,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10318243,1,,,0,0,0,0,.23585701,.15226364,.095310211,0,0,0,0,0,0,0,0
8075,2000,406,.0011384983,.15620197,.14237827,.79393083,22065,.1491013,8.6950045,6.4614682,6.0063534,281,0,.37272438,0,0,0,9,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16332377,0,0,99,23.26251,.10932308,0,212,0,9.773777,10.459914,.15459785,.014955922,-.043795466,-.23708797,-.011547267,-167,CO,.33333334,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.61356515,1,,,0,0,0,0,.15128136,-.02936554,.14249992,0,0,0,0,0,0,0,0
8077,2000,481,.0041977563,.14440925,.17530192,.80042702,23698,.15137745,10.648396,8.1925707,6.1758671,282,.04675106,.38495076,.00049601856,0,0,116,479,0,0,0,.04675106,1,1,0,0,0,0,0,0,0,0,0,.04675106,0,0,0,0,0,0,0,0,0,0,0,0,.19059406,0,0,99,23.26251,.10913087,.13993546,2284,0,11.441913,60.054001,.22162864,.00024076225,-.031006098,-.24175841,.0065003783,-1358,CO,.63636363,.55237877,1,,4354.6274,1107.9066,0,.011599064,0,0,0,0,.0081955511,.04675106,0,0,4488289.5,0,1,0,0,.18715976,1,,,.04675106,0,0,0,.1744523,.20879555,.22737217,.04675106,.075893193,.075893193,.075893193,.060606062,.063631795,.03796697,.069911741
8081,2000,547,.00096856564,.080919258,.16432197,.80058014,31615,.11054467,8.1696196,5.9635792,6.3044486,284,0,.28881365,0,0,0,6,-20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.091816366,0,0,99,23.26251,.099863112,0,61,0,9.3375893,50.415913,.14916968,.0020654148,-.08077585,-.26666695,.012223944,-30,CO,.33333334,.74479949,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.20377676,1,,,0,0,0,0,.087842464,-.059357643,.13757896,0,0,0,0,0,0,0,0
8083,2000,399,.00064267352,.12392887,.16240653,.7616936,22491,.20199016,8.9017754,6.6227365,5.9889612,285,.2628966,.40450916,0,0,0,2,5,0,0,0,.2628966,0,1,0,0,0,0,0,0,0,0,0,.2628966,0,0,0,0,0,0,0,0,0,0,0,0,.14326647,0,0,99,23.26251,.087876648,.12220547,545,0,9.8347807,20.291943,.24392022,-.0001810705,-.024612933,-.22819912,.016020775,-192,CO,.33333334,.69756562,0,,4908.8052,5912.8071,0,.038280107,0,0,0,0,.042696126,0,0,0,2610816,0,0,0,0,.18752497,1,,,.2628966,0,0,0,.1338892,.18967342,.16596699,.2628966,.2628966,.2628966,.2628966,.33333334,.35552204,.21713638,.45132661
8085,2000,424,.0027842608,.1636572,.1545679,.74641973,22610,.14203647,9.2188044,7.0175061,6.0497336,286,0,.34363875,0,0,0,46,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17777778,0,0,99,23.26251,.13672209,0,1003,0,10.103281,17.242586,.31398821,.0021212192,-.031630039,-.21496183,-.010899365,-314,CO,.5714286,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.55213332,1,,,0,0,0,0,.16362953,.17806721,.16526365,0,0,0,0,0,0,0,0
8087,2000,466,.0027804368,.15146543,.11562841,.66885245,22849,.1597193,9.0678549,6.4614682,6.1441855,287,0,.32023889,0,0,0,11,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21989529,0,0,99,23.26251,.095822468,.24862726,279,0,9.9960213,59.29303,.21388435,-.00075621973,-.026265867,-.19470903,-.022099569,-353,CO,.40000001,.94741589,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40033635,1,,,0,0,0,0,.1987648,.027235985,.02371645,0,0,0,0,0,0,0,0
8089,2000,390,.0058459253,.17086945,.13104744,.69829339,18178,.23891374,8.6099548,6.212606,5.9661469,288,.4123221,.38597962,0,0,0,4,-76,0,0,0,.4123221,0,1,0,0,0,0,0,0,0,0,0,.4123221,0,0,0,0,0,0,0,0,0,0,0,0,.25806451,0,0,99,23.26251,.10053511,0,266,0,9.9126949,10.052421,.0062228567,-.000036265701,-.030146897,-.20200005,-.0096760094,-227,CO,.2857143,1,0,,8322.7217,7495.1914,0,.10211921,0,0,0,0,.054033756,0,0,0,4910332.5,0,0,0,0,.26950189,1,,,.4123221,0,0,0,.22957468,-.0052719116,-.0099701881,.4123221,.4123221,.4123221,.4123221,.2857143,.2857143,.3328042,.2517828
8093,2000,461,.00557569,.073320322,.22443587,.91116083,32102,.093553349,7.1876574,5.9814143,6.1333981,290,0,.41546443,0,0,0,5,162,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4775641,0,0,99,23.26251,0,0,979,0,8.8782187,1.8656338,.70527023,.0032379157,-.020181656,-.28142035,.0011821911,-834,CO,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,.016309919,1,,,0,0,0,0,.39039469,.29603148,.4760828,0,0,0,0,0,0,0,0
8095,2000,398,0,.20983528,.14190842,.78958404,21484,.14053398,6.9382844,4.9698133,5.9864521,291,0,.43462896,0,0,0,1,-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23219815,0,0,99,23.26251,0,0,87,0,8.3402176,13.948268,.067161001,.003125,-.011349827,-.25376803,-.016531706,40,CO,0,.63401216,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.025360486,1,,,0,0,0,0,.20879984,.11499834,.042559624,0,0,0,0,0,0,0,0
8097,2000,790,.0032382908,.043993365,.50287175,.95564771,39991,.063060917,9.5690632,7.4702239,6.6720328,292,.16172622,.46704638,0,0,0,37,-103,1,0,0,.16172622,1,1,0,0,0,0,0,0,0,0,0,.16172622,0,0,0,0,0,0,0,0,0,0,0,0,.70995671,0,0,99,23.26251,.10507691,.15712132,-31,0,9.4462814,64.942825,.16095385,.001065098,-.11414987,-.30006278,.023045365,221,CO,.2857143,.54001802,0,,2047.6157,6467.5933,.16172622,.018426267,0,0,0,0,.08132755,.16172622,0,0,4691642,1,1,0,.16172622,.129179,1,,,.16172622,0,0,0,.53646803,.093132973,.20549393,.16172622,.16172622,.16172622,.16172622,.2857143,.32044804,.1326934,.34120438
8099,2000,429,.0032216979,.1272196,.12235762,.70703804,20625,.21004497,8.4738684,6.0520892,6.0614572,293,0,.33213592,0,0,0,1,-55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.39285713,0,0,99,23.26251,.11445427,0,-87,0,9.4990473,0,.081683904,-.00018365332,-.043585718,-.23014241,.0012068301,-52,CO,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0166739,1,,,0,0,0,0,.33135748,.18709469,.016607761,0,0,0,0,0,0,0,0
8101,2000,460,.018309481,.15178259,.14056367,.74213374,21553,.20224719,10.697746,8.0378666,6.1312265,294,.10478977,.36709368,.0011858967,0,.41237113,34,242,0,1,0,.10478977,0,0,0,0,0,0,0,0,0,0,0,.10478977,0,0,0,0,0,0,0,0,0,0,0,0,.1557789,0,0,99,23.26251,.1101239,.11079717,1395,0,11.720354,69.260704,.13950291,-.0011329371,-.020143509,-.20816195,.0010674447,242,CO,.48780489,.68430692,1,6560,12894.486,2258.5339,0,.030582346,.10478977,0,0,.10478977,.014729635,0,0,0,11400837,0,0,1,0,.19771865,0,.0755082284607938,.0581127733026467,.10478977,0,0,0,.14477444,.14367962,.12837696,.10478977,.13140193,.13140193,.13140193,.097560972,.11939163,.067146279,.13053329
8103,2000,542,.0015070328,.095277965,.15410016,.81205285,29243,.13559614,7.3632798,5.3981628,6.2952662,295,0,.37313432,0,0,0,6,-21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.090543263,0,0,99,23.26251,.11893717,.5,28,0,8.6948376,0,.0023415298,-.0015070328,-.024265915,-.22348243,.016482808,-21,CO,0,.26522583,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.059346113,1,,,0,0,0,0,.086676121,.0076389313,.032186985,0,0,0,0,0,0,0,0
8105,2000,390,.00064995355,.14521819,.17525004,.69876099,19193,.23839302,8.1019812,5.9864521,5.9661469,296,0,.38900241,0,0,0,6,-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.062670298,0,0,99,23.26251,.13610642,0,217,0,9.2845201,0,.14197981,.000075092772,-.050541028,-.18204999,.0036579818,-43,CO,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.3294996,1,,,0,0,0,0,.060785294,.00030326843,.11715508,0,0,0,0,0,0,0,0
8107,2000,524,.00056785916,.057353776,.34817415,.91852176,31409,.098063216,9.3392611,7.1701198,6.2614918,297,.11896073,.41624653,0,0,0,9,95,1,0,0,.11896073,1,1,0,0,0,0,0,0,0,0,0,.11896073,0,0,0,0,0,0,0,0,0,0,0,0,.29382715,0,0,99,23.26251,.093377098,0,366,0,9.5530787,23.665495,.33478752,.00039709767,-.057527423,-.26714325,-.0072775967,-176,CO,.44444445,.82812601,0,,1675.9188,3736.4375,.11896073,.012110298,0,0,0,0,.041419052,.11896073,0,0,1865755.9,1,1,0,.11896073,.26282305,1,,,.11896073,0,0,0,.2576046,.21186733,.31893492,.11896073,.11896073,.11896073,.11896073,.11111111,.13812625,.11505023,.17325607
8113,2000,498,.001368738,.043252122,.40533015,.94112968,30578,.11431712,8.2885342,6.2728772,6.2105999,300,.16511057,.4359313,0,0,0,0,9,1,0,0,.16511057,1,1,0,0,0,0,0,0,0,0,0,.16511057,0,0,0,0,0,0,0,0,0,0,0,0,.36065573,0,0,99,23.26251,.1156102,.31078407,95,0,8.2033043,.74764395,.5906114,.0019676285,-.070206016,-.29367799,-.0092818439,-86,CO,.25,.58701909,0,,603.14893,5048.751,.16511057,.019501716,0,0,0,0,.066924296,.16511057,0,0,882958.94,1,1,0,.16511057,.10411003,1,,,.16511057,0,0,0,.30796671,.083042145,.1770525,.16511057,.16511057,.16511057,.16511057,.25,.31078407,.040194552,.2512843
8115,2000,355,.0037174721,.23048328,.086179718,.7094062,19335,.11487759,6.2480431,4.4188404,5.872118,301,0,.3959122,0,0,0,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21160409,0,0,99,23.26251,.090791278,0,-6,0,7.8972964,0,.020968214,-.0018973047,.0024969503,-.18519062,-.0062386543,-16,CO,0,.85985363,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16122255,1,,,0,0,0,0,.19194555,-.079893589,-.058496475,0,0,0,0,0,0,0,0
8117,2000,475,.0024842792,.023290116,.39939627,.96203411,35229,.07829681,9.7651443,7.4949861,6.1633148,302,.15390712,.41949868,0,0,0,12,75,1,0,0,.15390712,1,1,0,0,0,0,0,0,0,0,0,.15390712,0,0,0,0,0,0,0,0,0,0,0,0,.34943181,0,0,99,23.26251,.10432969,.071428575,784,0,9.4635086,15.740296,.60328752,.0061364104,-.059211701,-.30533963,.0083898567,-709,CO,.35714287,.48719019,0,,1982.4777,5421.9941,.15390712,.014373384,0,0,0,0,.061469931,.15390712,0,0,2605031.3,1,1,0,.15390712,.1397246,1,,,.15390712,0,0,0,.29968357,.18766403,.27901125,.27907604,.27907604,.27907604,.27907604,.2857143,.31734535,.2381178,.36719638
8119,2000,438,.0019249278,.072345205,.2659626,.92923039,32209,.10125455,8.6312361,6.4297194,6.0822191,303,.26192325,.44927141,0,0,0,18,64,1,0,0,.26192325,1,1,0,0,0,0,0,0,0,0,0,.26192325,0,0,0,0,0,0,0,0,0,0,0,0,.33944955,0,0,99,23.26251,.092654102,.13748115,1239,0,9.4309206,103.63197,.49993885,.0043022675,-.055079207,-.30280328,.00082433969,-1089,CO,.5,.87023145,0,,3265.6592,8436.2861,.26192325,.037332956,0,0,0,0,.069661789,.26192325,0,0,3987374,1,1,0,.26192325,.27045551,1,,,.26192325,0,0,0,.29225874,.16786575,.32492638,.26192325,.26192325,.26192325,.26192325,.25,.31900892,.50315714,.23164922
8123,2000,568,.0043012872,.10206264,.18460009,.75251883,25642,.15386669,10.977943,8.3267584,6.3421216,305,.076544702,.36923972,.0016551621,.074356899,.42857143,92,1674,0,1,0,.076544702,1,0,0,0,0,0,0,0,0,0,0,.076544702,0,0,0,0,0,0,0,0,0,0,0,0,.25942349,0,0,99,23.26251,.11036784,.1852846,2647,0,11.7892,17.935429,.31669843,.0010541975,-.040857151,-.22365087,-.011958957,-924,CO,.5,.56776565,1,2082,10090.199,1962.7593,0,.023184691,.076544702,0,0,.076544702,.014130158,.076544702,.076544702,.076544702,14466708,0,1,1,0,.25964436,1,,,.076544702,0,0,0,.23065424,.19333649,.2169323,.15176934,.14343134,.17025496,.17025496,.09375,.11085784,.037946429,.097718127
8125,2000,388,.00022336387,.1680813,.13498197,.78962731,22249,.13293223,7.8678713,5.7838254,5.9610052,306,.23627992,.40578806,0,0,0,4,-26,0,0,0,.23627992,0,1,0,0,0,0,0,0,0,0,0,.23627992,0,0,0,0,0,0,0,0,0,0,0,0,.2516129,0,0,99,23.26251,.11681797,0,150,0,9.0998554,0,.094456971,.00048794597,-.033025652,-.26773518,-.0076301247,-8481,CO,0,.23627992,0,,2115.6504,5256.9917,0,.053146061,0,0,0,0,.031893529,0,0,0,1429138.9,0,0,0,0,.070883982,1,,,.23627992,0,0,0,.22443295,.19325399,.047253132,.23627992,.23627992,.23627992,.23627992,1,1,.23627992,1
9001,2000,1219,.098495126,.13298939,.34396341,.81436449,49891,.060930751,12.860367,10.354754,7.1057863,307,.15893278,.52102482,.00087286084,0,0,5370,450,1,1,1,.15893278,1,1,0,0,0,0,0,0,0,0,0,.15893278,0,0,0,0,0,0,0,0,0,0,0,1,.45292014,0,1,96,22.053745,.13362999,.11227641,-2920,.15893278,13.62634,129.52339,.064250387,.001470089,-.083780169,-.26357836,-.00043854117,2758,CT,.50949365,.9489913,1,5602,131539.92,7929.3149,.15893278,.064573452,.15893278,.15893278,.15893278,.15893278,.054667059,.15893278,.15893278,.15893278,917133568,1,1,1,.15893278,.72746843,1,,,.15893278,1,1,.15893278,.37357569,.07768631,.044036865,.33668044,.31756413,.3322016,.32824904,.13607594,.15265831,.12167513,.16818643
